name	type	len_te	len_match	N	missmatch_anno	match	match_anno	len_matchRM	match_RM
DF0002851.1	DNA/hAT-Ac	683		2628	7	0	0.989751098096633	167	0.244509516837482
DF0002852.1	LTR/Pao	349		37	1	0	0.997134670487106	188	0.538681948424069
DF0002853.2	LINE/Rex-Babar	1538		442	357	0	0.767880364109233	548	0.35630689206762
DF0002854.2	LTR/Gypsy	4335	2488	109	1	0.573933102652826	0.999769319492503	4334	0.999769319492503
DF0002855.2	LTR/Gypsy	1216		3327	6	0	0.995065789473684		0
DF0002856.1	DNA/PiggyBac	438	387	1775	0	0.883561643835616	1	210	0.479452054794521
DF0002857.1	DNA/TcMar-Tc1	1587		5652	1	0	0.999369880277253	549	0.34593572778828
DF0002858.1	DNA/hAT-Tip100	804	339	4538	0	0.421641791044776	1	307	0.381840796019901
DF0002859.1	DNA/TcMar-Tc1	1347		730	140	0	0.896065330363771	1117	0.829250185597624
DF0002860.1	LTR/Gypsy	460		61	0	0	1	459	0.997826086956522
DF0002861.1	LTR/Gypsy	5459		14	1	0	0.999816816266715	2303	0.421872137754168
DF0002862.2	LINE/L1	5248		320	1453	0	0.72313262195122	1489	0.283727134146341
DF0002863.1	DNA/CMC-EnSpm	812		26682	2	0	0.997536945812808	396	0.487684729064039
DF0002864.1	DNA	407	405	6571	0	0.995085995085995	1	406	0.997542997542998
DF0002865.1	LINE/L2	3069		386	196	0	0.936135549038775	890	0.289996741609645
DF0002866.2	LINE/L1-Tx1	5336		289	85	0	0.984070464767616	727	0.136244377811094
DF0002867.1	LTR/Pao	588		15	0	0	1	587	0.998299319727891
DF0002868.2	LINE/I	5400		316	213	0	0.960555555555556		0
DF0002869.1	DNA	2701	214	3992	2	0.0792299148463532	0.999259533506109	1809	0.669751943724547
DF0002870.1	DNA/Kolobok-T2	485		12581	1	0	0.997938144329897	248	0.511340206185567
DF0002871.1	DNA	830	523	776	1	0.630120481927711	0.998795180722892	442	0.532530120481928
DF0002872.1	DNA	423		14602	0	0	1	381	0.900709219858156
DF0002874.1	DNA/hAT	1740	763	1214	328	0.438505747126437	0.811494252873563	538	0.309195402298851
DF0002875.1	DNA/hAT-Tip100	1594	1315	6505	4	0.824968632371393	0.997490589711418	557	0.349435382685069
DF0002876.1	DNA/hAT-Charlie	655	644	2743	0	0.983206106870229	1	441	0.673282442748092
DF0002877.2	DNA/CMC-EnSpm	9784	1236	9021	283	0.126328699918234	0.971075224856909	886	0.0905560098119379
DF0002878.1	LTR/Gypsy	898		117	0	0	1	897	0.998886414253898
DF0002879.1	DNA/Kolobok-T2	895		1394	0	0	1	329	0.367597765363128
DF0002880.1	LINE/L1-Tx1	1317		165	128	0	0.902809415337889	795	0.603644646924829
DF0002881.2	LTR/DIRS	5763	2349	2771	127	0.407600208224883	0.977962866562554	2349	0.407600208224883
DF0002882.2	LINE/L1-Tx1	5135		198	5	0	0.999026290165531	594	0.115676728334956
DF0002883.2	LINE/L1	5379		264	2308	0	0.570923963562	1036	0.192600855177542
DF0002884.1	SINE/tRNA	198		2787	0	0	1	152	0.767676767676768
DF0002885.1	LTR/Gypsy	1150	1149	167	1	0.999130434782609	0.999130434782609	1136	0.987826086956522
DF0002886.1	LTR/Gypsy	387		19	1	0	0.997416020671835	283	0.731266149870801
DF0002887.1	LTR/Ngaro	6632	5332	1088	1	0.803980699638118	0.999849215922799	3579	0.539656212303981
DF0002890.1	LINE/L1	5474	4271	201	31	0.7802338326635	0.994336865180855	168	0.030690537084399
DF0002891.1	LTR/ERV1	4103	4102	70	2	0.999756275895686	0.999512551791372	4102	0.999756275895686
DF0002893.1	DNA/CMC-EnSpm	8652	6678	16417	42	0.771844660194175	0.995145631067961	3051	0.352635228848821
DF0002894.2	LINE/I	2294		1450	783	0	0.658674803836094	429	0.187009590235397
DF0002895.1	LTR/Gypsy	161		20	0	0	1		0
DF0002896.1	LTR/Gypsy	4036		38	1	0	0.999752229930624	2156	0.534192269573835
DF0002897.1	DNA/TcMar	3966	3964	22725	1	0.999495713565305	0.999747856782653	3860	0.97327281896117
DF0002898.2	LINE/L1	5300	60	680	4	0.0113207547169811	0.999245283018868	540	0.10188679245283
DF0002899.1	LTR/Pao	6339		22	1	0	0.999842246411106	6338	0.999842246411106
DF0002901.1	LINE/L2	2247		490	26	0	0.9884290164664	932	0.414775255896751
DF0002902.1	LTR/Gypsy	819	818	50	1	0.998778998778999	0.998778998778999	818	0.998778998778999
DF0002903.1	LTR/Gypsy	391		60	1	0	0.997442455242967	390	0.997442455242967
DF0002904.1	LTR/Pao	6132		14	1	0	0.999836921069798	6131	0.999836921069798
DF0002905.1	DNA/hAT	811		2446	19	0	0.976572133168927	350	0.431565967940814
DF0002906.1	LTR/Gypsy	771		132	0	0	1	770	0.998702983138781
DF0002907.1	LTR/Gypsy	6550	6549	11	1	0.999847328244275	0.999847328244275		0
DF0002908.1	DNA/hAT-Ac	788		270	3	0	0.996192893401015	153	0.194162436548223
DF0002909.1	LTR/Pao	575		115	1	0	0.998260869565217	574	0.998260869565217
DF0002910.1	LTR/Ngaro	354	353	2004	0	0.997175141242938	1	353	0.997175141242938
DF0002912.2	Unknown	10316	360	24500	92	0.0348972469949593	0.991081814656844	1160	0.112446684761536
DF0002913.2	DNA/PiggyBac	2129		108	1	0	0.999530295913574		0
DF0002915.1	LINE/L1	5534		452	11	0	0.998012287676184	257	0.0464401879291652
DF0002916.1	LTR/Ngaro	356	179	312	0	0.502808988764045	1	182	0.51123595505618
DF0002918.1	LTR/Gypsy	5474		17	1	0	0.999817318231641		0
DF0002919.1	LINE/I	5532	243	980	3217	0.0439262472885033	0.418474331164136	360	0.0650759219088937
DF0002920.1	LTR/Gypsy	945	758	272	0	0.802116402116402	1	937	0.991534391534391
DF0002921.1	LTR/Gypsy	142		8	1	0	0.992957746478873		0
DF0002922.2	LTR/ERV1	7464	4096	704	151	0.54876741693462	0.979769560557342	4664	0.62486602357985
DF0002923.1	LINE/L1	5792		290	12	0	0.99792817679558	956	0.165055248618785
DF0002924.1	DNA/hAT-hAT5	691	170	5706	0	0.246020260492041	1	322	0.465991316931983
DF0002925.2	DNA/P	9968	431	13380	183	0.0432383627608347	0.98164125200642	372	0.0373194221508828
DF0002926.1	LTR/Pao	384	383	71	0	0.997395833333333	1	383	0.997395833333333
DF0002927.1	DNA/PIF-Harbinger	1657	1655	6997	3	0.9987929993965	0.99818949909475	1656	0.99939649969825
DF0002928.2	LTR/Pao	1148	1147	78	1	0.999128919860627	0.999128919860627	797	0.694250871080139
DF0002929.1	DNA/Zisupton	1420	1419	303	6	0.999295774647887	0.995774647887324	1343	0.945774647887324
DF0002930.1	LTR/Pao	644		29	0	0	1	551	0.855590062111801
DF0002931.2	LTR/Gypsy	6930		15	1	0	0.9998556998557	6929	0.9998556998557
DF0002932.1	DNA	927		838	1	0	0.998921251348436	906	0.977346278317152
DF0002933.1	DNA	1122	684	1271	4	0.609625668449198	0.996434937611408	401	0.357397504456328
DF0002934.1	DNA/PIF-Harbinger	702		3135	1	0	0.998575498575499	287	0.408831908831909
DF0002935.2	LTR/Gypsy	5735		36	1	0	0.999825632083697		0
DF0002936.2	DNA/hAT-Ac	2647	405	111	1	0.153003400075557	0.999622213826974	405	0.153003400075557
DF0002937.1	DNA/hAT-Charlie	687		1155	12	0	0.982532751091703	176	0.256186317321689
DF0002938.1	DNA/Zator	585	389	3019	1	0.664957264957265	0.998290598290598	251	0.429059829059829
DF0002939.2	LINE/L2	3720		657	929	0	0.750268817204301	572	0.153763440860215
DF0002940.2	LTR/Gypsy	4215		48	1	0	0.999762752075919		0
DF0002941.1	DNA	1411	86	393	4	0.0609496810772502	0.997165131112686	910	0.644932671863926
DF0002942.1	LTR/Gypsy	1002	801	293	1	0.79940119760479	0.999001996007984	799	0.797405189620759
DF0002943.2	DNA/Crypton-H	9383		234	947	0	0.899072791218161	127	0.0135351167004156
DF0002944.1	DNA/Merlin	741	619	787	6	0.835357624831309	0.991902834008097	289	0.390013495276653
DF0002945.1	DNA/hAT-Tip100	588		2967	1	0	0.998299319727891	146	0.248299319727891
DF0002946.1	LINE/L1-Tx1	1583		54	1	0	0.999368288060644		0
DF0002947.1	DNA/hAT-Ac	1008		4408	2	0	0.998015873015873	336	0.333333333333333
DF0002948.1	LTR/Gypsy	137		44	0	0	1		0
DF0002949.1	LTR/Gypsy	445		858	2	0	0.995505617977528		0
DF0002950.1	LTR/Gypsy	878		130	1	0	0.998861047835991		0
DF0002951.1	LINE/L1	5574		110	6	0	0.998923573735199		0
DF0002953.1	DNA/hAT-Tip100	1580	1579	14267	0	0.999367088607595	1	1562	0.988607594936709
DF0002954.1	LINE/L2	3590	3589	608	9	0.999721448467967	0.997493036211699	687	0.191364902506964
DF0002955.1	LTR/Gypsy	798	797	1152	0	0.99874686716792	1	470	0.588972431077694
DF0002956.1	DNA	1033		3044	0	0	1	1032	0.999031945788964
DF0002958.2	LTR/Ngaro	5990	5987	1748	15	0.999499165275459	0.997495826377295	2956	0.493489148580968
DF0002959.1	LTR/Pao	5959		18	1	0	0.999832186608491	5958	0.999832186608491
DF0002960.1	LTR/Gypsy	5577		19	1	0	0.999820692128384		0
DF0002961.1	LINE/L1	6021		558	10	0	0.998339146321209	727	0.120744062448098
DF0002962.2	LINE/I	3146		58	45	0	0.985696122059758	1172	0.372536554354736
DF0002963.1	DNA/CMC-EnSpm	5507	3701	8810	0	0.672053749773016	1	1445	0.262393317595787
DF0002964.1	LTR/Gypsy	399		48	0	0	1	398	0.99749373433584
DF0002965.1	LTR/Gypsy	5519	5518	25	0	0.999818807755028	1		0
DF0002966.1	LTR/Pao	327		106	1	0	0.996941896024465	326	0.996941896024465
DF0002967.2	LTR/Gypsy	11410	5241	358	5907	0.459333917616126	0.482296231375986	4419	0.387291849255039
DF0002968.1	LINE/RTE-BovB	1086		37	1	0	0.999079189686924		0
DF0002969.1	DNA	198		1251	0	0	1	144	0.727272727272727
DF0002970.1	LTR/ERV1	1410	1409	345	0	0.999290780141844	1	738	0.523404255319149
DF0002971.1	LINE/L1-Tx1	5119		255	7	0	0.998632545419027	335	0.0654424692322719
DF0002972.2	DNA/hAT-Tip100	2802	46	6980	1	0.0164168451106352	0.999643112062812		0
DF0002973.1	DNA/PiggyBac	884		232	0	0	1	871	0.985294117647059
DF0002974.1	LTR/Gypsy	1938		22	1	0	0.999484004127967		0
DF0002975.1	LINE/I	5367		121	7	0	0.998695733184274		0
DF0002977.1	LTR	821	819	633	0	0.997563946406821	1	810	0.986601705237515
DF0002978.1	DNA/hAT-Ac	1979	551	1237	64	0.278423446184942	0.967660434562911	551	0.278423446184942
DF0002979.1	LINE/L1-Tx1	5302	4850	402	62	0.914749151263674	0.988306299509619		0
DF0002980.2	DNA/hAT-Ac	3329	96	557	10	0.028837488735356	0.9969960949234	90	0.0270351456893962
DF0002981.1	LTR/Gypsy	465	464	626	0	0.997849462365591	1	464	0.997849462365591
DF0002982.2	LTR/Gypsy	4285		90	1	0	0.999766627771295		0
DF0002983.1	LINE/L1	5678	5677	61	0	0.999823881648468	1		0
DF0002984.2	LINE/L1	5793		422	14	0	0.997583290177801	1111	0.191783186604523
DF0002985.1	DNA/IS3EU	3877	2768	1905	9	0.713954088212535	0.997678617487748	2418	0.623678101624968
DF0002986.2	DNA/hAT-Tip100	3498	243	28553	1	0.0694682675814752	0.999714122355632	254	0.0726129216695255
DF0002987.2	LTR/ERV1	9781	339	32	26	0.0346590328187302	0.997341785093549	9241	0.944790921173704
DF0002988.1	DNA/Sola-2	612	611	3135	0	0.998366013071895	1	606	0.990196078431373
DF0002989.1	LTR/Pao	6001		23	0	0	1		0
DF0002990.1	DNA	1049	390	633	21	0.371782650142993	0.97998093422307	476	0.453765490943756
DF0002991.1	RC/Helitron	1843	498	664	328	0.270211611502984	0.822029300054259	558	0.302767227346717
DF0002992.1	LTR/Gypsy	3289		185	58	0	0.98236546062633	396	0.120401337792642
DF0002993.1	LTR/Ngaro	618	613	1866	0	0.991909385113269	1	613	0.991909385113269
DF0002994.2	LTR/Pao	4022	167	19	167	0.0415216310293386	0.958478368970661	168	0.0417702635504724
DF0002995.1	LINE/L1-Tx1	2227		186	456	0	0.795240233497979	573	0.257296811854513
DF0002996.1	DNA/hAT-Ac	724	338	6104	0	0.466850828729282	1	321	0.443370165745856
DF0002997.2	DNA/TcMar-Tc1	1614	67	3161	4	0.0415117719950434	0.997521685254027	594	0.368029739776952
DF0002998.1	DNA/Kolobok-T2	1639	903	5992	1	0.550945698596705	0.999389871873093	728	0.444173276388042
DF0002999.2	LINE/L1	5776	342	160	21	0.0592105263157895	0.996364265927978	722	0.125
DF0003000.2	DNA/CMC-EnSpm	22149	637	67791	1286	0.0287597634204705	0.941938687976884	421	0.0190076301413157
DF0003002.1	LTR/ERV1	439	438	261	0	0.997722095671982	1	438	0.997722095671982
DF0003003.1	LTR/Pao	444	443	32	1	0.997747747747748	0.997747747747748		0
DF0003004.1	LINE/L1-Tx1	5475		322	0	0	1	481	0.0878538812785388
DF0003006.1	DNA/hAT-Tip100	714	205	2440	0	0.287114845938375	1	185	0.259103641456583
DF0003007.2	DNA/Merlin	10527	597	74121	4521	0.0567113137646053	0.570532915360502	1009	0.095848769829961
DF0003008.1	LTR/Gypsy	969	968	471	11	0.998968008255934	0.988648090815273	968	0.998968008255934
DF0003009.1	DNA/hAT-Charlie	195	192	4993	0	0.984615384615385	1	194	0.994871794871795
DF0003010.1	DNA/PIF-Harbinger	1206	1162	23698	0	0.963515754560531	1	1205	0.999170812603648
DF0003012.1	DNA/P	1687	1093	1041	26	0.647895672791938	0.984588026081802	501	0.296976882039123
DF0003013.1	LTR/Gypsy	559	558	87	2	0.998211091234347	0.996422182468694	558	0.998211091234347
DF0003014.1	LTR/Gypsy	187		10	0	0	1		0
DF0003015.2	LTR/Gypsy	5927		12	697	0	0.882402564535178		0
DF0003016.1	LTR/ERV1	1876	1875	756	1	0.999466950959488	0.999466950959488	1783	0.950426439232409
DF0003017.2	DNA/CMC-EnSpm	2944	1018	482	1809	0.345788043478261	0.385529891304348	1120	0.380434782608696
DF0003018.1	DNA/Kolobok-T2	1049	390	20844	0	0.371782650142993	1	549	0.523355576739752
DF0003019.1	LTR/Gypsy	277		55	1	0	0.996389891696751	196	0.707581227436823
DF0003020.1	LTR/Pao	5948	5947	26	2	0.999831876260928	0.999663752521856	5947	0.999831876260928
DF0003021.2	LTR/Gypsy	1065		34	6	0	0.994366197183099		0
DF0003022.1	DNA	786	785	3775	0	0.998727735368957	1	785	0.998727735368957
DF0003023.2	LTR/Gypsy	6642		15	1	0	0.999849442938874		0
DF0003024.1	Unknown	1575	358	4099	38	0.227301587301587	0.975873015873016	1510	0.958730158730159
DF0003025.1	LINE/L2	1136		292	132	0	0.883802816901408		0
DF0003026.1	DNA/TcMar-Tigger	580		1563	0	0	1	186	0.320689655172414
DF0003027.1	DNA/hAT-Tip100	2164	664	2803	0	0.306839186691312	1	577	0.266635859519409
DF0003029.1	LTR/Ngaro	7179	2554	754	19	0.355759855133027	0.997353391837303	2554	0.355759855133027
DF0003030.1	LTR/Gypsy	321		23	0	0	1		0
DF0003031.1	LTR/Gypsy	4268	4267	51	1	0.999765698219307	0.999765698219307	4265	0.999297094657919
DF0003032.2	LTR/Gypsy	6048		12	1	0	0.999834656084656		0
DF0003033.1	DNA/PIF	781		1778	4	0	0.994878361075544	279	0.357234314980794
DF0003035.1	LTR/Gypsy	5822	5821	52	456	0.999828237718997	0.92167639986259	1975	0.339230504981106
DF0003038.1	LTR/Gypsy	833		583	1	0	0.998799519807923		0
DF0003039.1	DNA	935	933	1024	0	0.997860962566845	1	934	0.998930481283422
DF0003040.1	DNA/hAT-Charlie	828		940	4	0	0.995169082125604	793	0.957729468599034
DF0003041.2	LTR/Pao	5992		12	1	0	0.999833110814419		0
DF0003042.2	DNA/CMC-EnSpm	4185		475	14	0	0.996654719235364		0
DF0003043.1	LTR/Gypsy	6426	6425	17	1	0.999844382197323	0.999844382197323	2682	0.417366946778711
DF0003044.1	DNA/hAT-Charlie	1261	114	1235	0	0.0904044409199049	1	594	0.471054718477399
DF0003045.1	LINE/L1-Tx1	1167		170	108	0	0.90745501285347		0
DF0003046.1	LTR/Gypsy	946		260	1	0	0.998942917547569	927	0.979915433403806
DF0003047.2	LTR/Gypsy	4288		102	78	0	0.981809701492537	3703	0.86357276119403
DF0003048.1	LTR/Pao	5940		10	1	0	0.99983164983165		0
DF0003050.2	LTR/Pao	640		33	1	0	0.9984375	639	0.9984375
DF0003051.1	DNA/hAT-Ac	600	386	11786	0	0.643333333333333	1	122	0.203333333333333
DF0003052.2	LINE/L1	5714		176	1148	0	0.799089954497725		0
DF0003053.2	DNA/CMC-EnSpm	7149	42	1026	4412	0.0058749475451112	0.382850748356413	39	0.00545530843474607
DF0003055.1	DNA/hAT-Tip100	979	627	5860	3	0.640449438202247	0.996935648621042	390	0.398365679264556
DF0003056.2	DNA/PIF-Harbinger	2333	163	1274	0	0.0698671238748393	1	176	0.0754393484783541
DF0003057.2	LTR/Gypsy	5793		21	311	0	0.946314517521146		0
DF0003058.1	DNA/hAT-Ac	1154	370	1362	1	0.320623916811092	0.999133448873484	499	0.432409012131716
DF0003059.1	DNA/Kolobok-T2	467		5862	0	0	1	320	0.685224839400428
DF0003060.2	LINE/L1	5583		239	6	0	0.99892530897367	1789	0.320437041017374
DF0003061.2	LTR/Pao	5108		10	1	0	0.999804228660924		0
DF0003062.1	LINE/RTE-X	3260		2322	606	0	0.814110429447853	2852	0.874846625766871
DF0003064.2	LINE/L1-Tx1	3509		254	281	0	0.919920205186663	419	0.119407238529496
DF0003065.1	DNA/hAT-Charlie	681	198	950	0	0.290748898678414	1	412	0.604992657856094
DF0003066.1	DNA/Crypton-A	1554		3256	19	0	0.987773487773488	495	0.318532818532819
DF0003067.1	LTR/Gypsy	4227	4226	89	1	0.99976342559735	0.99976342559735	4223	0.999053702389402
DF0003068.2	LTR/Gypsy	4400		59	1	0	0.999772727272727	347	0.0788636363636364
DF0003069.1	LTR/Pao	5782		7	1	0	0.999827049463853		0
DF0003070.2	LTR/Ngaro	6940	6936	543	1	0.999423631123919	0.99985590778098	6169	0.888904899135447
DF0003071.1	DNA	680	192	28586	0	0.282352941176471	1	434	0.638235294117647
DF0003072.1	DNA/hAT-Ac	1589	623	2893	23	0.392070484581498	0.985525487728131	391	0.246066708621775
DF0003073.2	LINE/L1-Tx1	5548		242	13	0	0.997656813266042		0
DF0003075.1	DNA/TcMar-ISRm11	1222		263	55	0	0.954991816693944	767	0.627659574468085
DF0003076.1	DNA/hAT-Ac	494		1872	1	0	0.997975708502024	247	0.5
DF0003078.1	LTR/Gypsy	923	922	1503	1	0.998916576381365	0.998916576381365	864	0.936078006500542
DF0003079.1	LTR/Pao	704	703	22	0	0.998579545454545	1	703	0.998579545454545
DF0003080.2	LTR/Ngaro	6796	6793	909	10	0.999558563861095	0.998528546203649	1477	0.217333725721012
DF0003081.1	DNA/Academ-1	4028	282	12882	150	0.0700099304865939	0.962760675273088	275	0.0682720953326713
DF0003082.1	LTR/Gypsy	604	583	181	0	0.96523178807947	1	603	0.998344370860927
DF0003083.1	LTR/Pao	327	326	69	0	0.996941896024465	1	326	0.996941896024465
DF0003084.2	DNA/CMC-EnSpm	5399	3141	1054	2301	0.581774402667161	0.573809964808298	37	0.0068531209483238
DF0003085.2	LTR/Gypsy	6487		13	584	0	0.909973793741329	6486	0.999845845537228
DF0003086.1	DNA/CMC-EnSpm	2750	2745	243	1	0.998181818181818	0.999636363636364	1319	0.479636363636364
DF0003087.1	DNA/hAT-Charlie	1210	958	13047	2	0.791735537190083	0.998347107438017	617	0.509917355371901
DF0003088.1	DNA/hAT-Tip100	1395		8927	100	0	0.92831541218638	269	0.192831541218638
DF0003089.1	LTR/Pao	355		66	0	0	1	354	0.997183098591549
DF0003090.1	LTR/Gypsy	352		90	0	0	1		0
DF0003091.1	LINE/R2-Hero	1185		89	51	0	0.956962025316456		0
DF0003092.2	DNA/PIF-Harbinger	3345	196	16932	84	0.058594917787743	0.974887892376682	284	0.0849028400597908
DF0003093.2	LINE/L1	1196		319	200	0	0.832775919732442	331	0.276755852842809
DF0003094.1	LTR/Gypsy	4524		12	1	0	0.999778956675508		0
DF0003095.1	LTR/Gypsy	239		30	1	0	0.99581589958159	205	0.857740585774059
DF0003096.2	LTR/ERV1	7929		55	1	0	0.999873880691134		0
DF0003097.2	LINE/L1	7324	1566	7566	12	0.213817586018569	0.998361551064992	2944	0.40196613872201
DF0003098.1	LTR/Gypsy	168		18	1	0	0.994047619047619		0
DF0003099.1	DNA/hAT-Ac	355		6185	0	0	1	354	0.997183098591549
DF0003100.1	LTR/Gypsy	605	604	284	0	0.998347107438017	1	604	0.998347107438017
DF0003102.1	LTR/Gypsy	1476		25	0	0	1	1001	0.678184281842818
DF0003103.2	LTR/Pao	6648		15	1	0	0.999849578820698	6647	0.999849578820698
DF0003104.1	LINE/I	5375		237	13	0	0.997581395348837	157	0.0292093023255814
DF0003105.2	LTR/Gypsy	4292	4084	43	1	0.951537744641193	0.999767008387698	4290	0.999534016775396
DF0003106.1	LTR/Gypsy	4439		70	0	0	1	4438	0.999774724036945
DF0003107.2	LTR/Gypsy	6528		18	0	0	1	6527	0.99984681372549
DF0003108.1	DNA/hAT-Ac	1462	145	3604	1	0.0991792065663475	0.999316005471956	380	0.259917920656635
DF0003109.1	DNA	6739	4626	14267	19	0.686451995845081	0.997180590592076	1481	0.219765543849236
DF0003110.1	LTR	3793		36	8	0	0.997890851568679	2986	0.787239651990509
DF0003111.2	LTR/ERV1	4503		3380	17	0	0.996224739062847	3441	0.764157228514324
DF0003112.2	LTR/Ngaro	7313	3338	5771	103	0.456447422398469	0.985915492957746	3338	0.456447422398469
DF0003113.1	DNA/hAT-hAT5	1162	1161	90	1	0.999139414802065	0.999139414802065	497	0.427710843373494
DF0003114.1	DNA/TcMar-Fot1	993		1731	2	0	0.997985901309164	510	0.513595166163142
DF0003115.2	LTR/Pao	5784		4	1	0	0.999827109266943	5783	0.999827109266943
DF0003117.1	LTR/Pao	6580		38	0	0	1	6579	0.999848024316109
DF0003118.1	LTR/Gypsy	168	72	217	0	0.428571428571429	1		0
DF0003119.1	LTR/Gypsy	6546		13	0	0	1	1445	0.220745493431103
DF0003120.1	LTR/Pao	6716		37	1	0	0.999851101846337	6712	0.999404407385348
DF0003122.1	LINE/L2	2415		438	73	0	0.969772256728778		0
DF0003123.2	LTR/Pao	6677		30	1	0	0.999850232140183		0
DF0003124.1	DNA/CMC-EnSpm	501		13406	1	0	0.998003992015968	364	0.726546906187625
DF0003125.1	LTR/Gypsy	1625	724	71	3	0.445538461538462	0.998153846153846		0
DF0003126.1	DNA/TcMar-Tc2	1849		76	0	0	1		0
DF0003127.1	LINE/L1-Tx1	5220		300	3	0	0.999425287356322	422	0.0808429118773947
DF0003128.1	LTR/Gypsy	475		64	0	0	1		0
DF0003129.2	LINE/L2	3828		400	352	0	0.908045977011494	2934	0.766457680250784
DF0003132.1	LTR/Gypsy	1450		16	1	0	0.999310344827586		0
DF0003133.2	DNA/hAT-Ac	1381		13	1	0	0.999275887038378		0
DF0003134.1	LTR/Gypsy	579		113	0	0	1	578	0.998272884283247
DF0003135.1	DNA/CMC-EnSpm	283		4162	0	0	1	144	0.508833922261484
DF0003136.1	LINE/Rex-Babar	3312		589	1	0	0.99969806763285	574	0.173309178743961
DF0003137.1	DNA/hAT-Ac	1591		3022	4	0	0.997485857950974	723	0.454431175361408
DF0003138.1	LTR/Gypsy	835	834	64	1	0.998802395209581	0.998802395209581	834	0.998802395209581
DF0003139.1	DNA	1278		3035	0	0	1	115	0.0899843505477308
DF0003140.2	LTR/Gypsy	7028		17	1	0	0.999857712009107	7027	0.999857712009107
DF0003141.1	LTR/ERV1	423	422	126	0	0.997635933806147	1	422	0.997635933806147
DF0003142.2	LTR/ERV1	6977	245	3661	9	0.0351153791027662	0.998710047298266	6976	0.99985667192203
DF0003143.2	LINE/R2-Hero	3388		83	19	0	0.994391971664699	814	0.24025974025974
DF0003144.1	LTR/Gypsy	5525		28	1	0	0.999819004524887		0
DF0003145.1	DNA	421	136	1006	0	0.323040380047506	1	354	0.840855106888361
DF0003146.1	DNA	419		2650	0	0	1	170	0.405727923627685
DF0003147.1	DNA/CMC-EnSpm	1252	280	16296	50	0.223642172523962	0.960063897763578	451	0.360223642172524
DF0003148.2	DNA/CMC-EnSpm	9276	178	26284	11	0.0191893057352307	0.998814144027598	224	0.0241483398016387
DF0003149.1	DNA/hAT-Blackjack	1683		1301	4	0	0.997623291740939	581	0.345216874628639
DF0003150.2	LTR/Gypsy	4216	1132	78	654	0.268500948766603	0.844876660341556	3564	0.845351043643264
DF0003151.2	LINE/L1	5260		276	35	0	0.993346007604563	727	0.138212927756654
DF0003152.1	Unknown	1002		1226	1	0	0.999001996007984		0
DF0003153.1	DNA/hAT-Ac	1591	196	11433	22	0.123192960402263	0.986172218730358	622	0.390949088623507
DF0003154.1	LINE/L1-Tx1	2015	2014	497	0	0.999503722084367	1	2011	0.998014888337469
DF0003155.1	LINE/L1	1106		225	206	0	0.81374321880651	199	0.179927667269439
DF0003156.1	DNA/TcMar-Tc1	495		689	5	0	0.98989898989899	202	0.408080808080808
DF0003157.1	DNA/hAT-Ac	1663	575	2380	2	0.34576067348166	0.998797354179194	694	0.417318099819603
DF0003158.2	LTR/Gypsy	5192		55	5	0	0.999036979969183	5190	0.999614791987673
DF0003159.1	LTR/Pao	654		31	0	0	1		0
DF0003160.1	LTR/Gypsy	148		16	1	0	0.993243243243243		0
DF0003161.1	LINE/Rex-Babar	4289	1310	1896	3	0.305432501748659	0.999300536255537	553	0.128934483562602
DF0003162.2	DNA/MULE-MuDR	11379	365	44992	174	0.0320766323930046	0.984708673872924	955	0.0839265313296423
DF0003163.1	LINE/L1	5853	4437	351	0	0.758072783188109	1	158	0.0269947035708183
DF0003165.1	DNA/hAT-Charlie	1005	152	2967	17	0.151243781094527	0.983084577114428	558	0.555223880597015
DF0003166.2	LINE/L2	1837		553	520	0	0.716929776810016	701	0.381600435492651
DF0003167.1	DNA/hAT-Ac	3788	1198	2314	5	0.316261879619852	0.998680042238648		0
DF0003169.1	LINE/L1	3378		251	1162	0	0.656009473060983	403	0.119301361752516
DF0003170.1	LTR/Gypsy	256		23	2	0	0.9921875	255	0.99609375
DF0003171.2	DNA	4530	982	44078	25	0.216777041942605	0.994481236203091	1566	0.345695364238411
DF0003172.2	DNA/CMC-EnSpm	11034	551	18892	0	0.049936559724488	1	259	0.0234729019394598
DF0003173.2	LINE/L1	3790		623	57	0	0.984960422163588	359	0.0947229551451187
DF0003174.2	LTR/Gypsy	4772		107	1	0	0.999790444258173		0
DF0003176.2	DNA	7884	152	9255	10	0.0192795535261289	0.998731608320649	218	0.0276509386098427
DF0003177.2	DNA/hAT-Ac	3045	417	928	18	0.136945812807882	0.994088669950739	416	0.136617405582923
DF0003178.1	DNA/hAT-Ac	1149		7216	2	0	0.998259355961706	215	0.187119234116623
DF0003179.1	LINE/L1-Tx1	5443		202	2	0	0.999632555575969	347	0.0637516075693552
DF0003180.1	LTR/Gypsy	200		21	1	0	0.995		0
DF0003181.1	LTR/ERV1	4940		275	69	0	0.986032388663968		0
DF0003182.1	LTR/Gypsy	5692	5691	317	5	0.999824314827828	0.999121574139143	5691	0.999824314827828
DF0003183.1	LTR/Ngaro	6041	4195	138	257	0.694421453401755	0.957457374606853	1377	0.227942393643437
DF0003184.1	DNA/CMC-EnSpm	2496	2495	1349	0	0.999599358974359	1	2128	0.852564102564103
DF0003185.1	DNA	1174	60	2495	0	0.051107325383305	1	635	0.540885860306644
